Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.c.22	drove	11.881	11.541	The statement that the investor who the scientist detested deceived the entrepreneur drove everyone crazy.	[(0.258, 'the'), (0.125, 'statement'), (0.709, 'that'), (0.436, 'the'), (0.056, 'investor'), (0.973, 'who'), (0.458, 'the'), (0.026, 'scientist'), (0.307, 'detested'), (0.963, 'deceived'), (0.949, 'the'), (1.0, 'entrepreneur'), (0.001, 'drove')]
exp.d.23	went	8.85	8.268	The idea that the firefighter who the neighbour who spread rumors insulted rescued the houseowner went unnoticed.	[(0.303, 'the'), (0.024, 'idea'), (0.134, 'that'), (0.258, 'the'), (0.05, 'firefighter'), (0.389, 'who'), (0.436, 'the'), (0.062, 'neighbour'), (0.973, 'who'), (0.531, 'spread'), (0.063, 'rumors'), (0.293, 'insulted'), (0.948, 'rescued'), (0.949, 'the'), (0.983, 'houseowner'), (0.001, 'went')]
exp.b.23	went	8.329	8.146	The idea that the firefighter rescued the houseowner went unnoticed.	[(0.254, 'the'), (0.949, 'idea'), (0.301, 'that'), (0.198, 'the'), (0.408, 'firefighter'), (0.948, 'rescued'), (0.949, 'the'), (0.983, 'houseowner'), (0.001, 'went')]
exp.c.23	went	8.292	7.666	The idea that the firefighter who the neighbour insulted rescued the houseowner went unnoticed.	[(0.258, 'the'), (0.067, 'idea'), (0.709, 'that'), (0.436, 'the'), (0.066, 'firefighter'), (0.973, 'who'), (0.458, 'the'), (0.071, 'neighbour'), (0.293, 'insulted'), (0.948, 'rescued'), (0.949, 'the'), (0.983, 'houseowner'), (0.001, 'went')]
exp.a.23	went	8.398	8.398	The idea went unnoticed.	[(0.949, 'the'), (1.0, 'idea'), (0.001, 'went')]
exp.c.24	was	5.927	4.707	The announcement that the agent who the FBI sent arrested the criminal was acknowledged.	[(0.258, 'the'), (0.108, 'announcement'), (0.709, 'that'), (0.436, 'the'), (0.059, 'agent'), (0.973, 'who'), (0.458, 'the'), (0.195, 'fbi'), (0.553, 'sent'), (0.918, 'arrested'), (0.949, 'the'), (1.0, 'criminal'), (0.017, 'was')]
exp.d.24	was	7.222	6.66	The announcement that the agent who the FBI who conducted investigations sent arrested the criminal was acknowledged.	[(0.303, 'the'), (0.04, 'announcement'), (0.134, 'that'), (0.258, 'the'), (0.068, 'agent'), (0.389, 'who'), (0.436, 'the'), (0.098, 'fbi'), (0.973, 'who'), (0.579, 'conducted'), (0.199, 'investigations'), (0.553, 'sent'), (0.918, 'arrested'), (0.949, 'the'), (1.0, 'criminal'), (0.017, 'was')]
exp.a.24	was	3.22	3.152	The announcement was acknowledged.	[(0.949, 'the'), (1.0, 'announcement'), (0.017, 'was')]
exp.b.24	was	6.667	5.082	The announcement that the agent arrested the criminal was acknowledged.	[(0.254, 'the'), (0.981, 'announcement'), (0.301, 'that'), (0.198, 'the'), (0.468, 'agent'), (0.918, 'arrested'), (0.949, 'the'), (1.0, 'criminal'), (0.017, 'was')]
exp.d.25	was	5.728	4.43	The news that the plumber who the apprentice who needed advice consulted assisted the woman was true.	[(0.303, 'the'), (0.021, 'news'), (0.134, 'that'), (0.258, 'the'), (0.122, 'plumber'), (0.389, 'who'), (0.436, 'the'), (0.063, 'apprentice'), (0.973, 'who'), (0.624, 'needed'), (0.059, 'advice'), (0.415, 'consulted'), (0.962, 'assisted'), (0.949, 'the'), (1.0, 'woman'), (0.017, 'was')]
exp.a.25	was	4.948	4.836	The news was true.	[(0.949, 'the'), (1.0, 'news'), (0.017, 'was')]
exp.b.25	was	6.366	5.122	The news that the plumber assisted the woman was true.	[(0.254, 'the'), (0.976, 'news'), (0.301, 'that'), (0.198, 'the'), (0.305, 'plumber'), (0.962, 'assisted'), (0.949, 'the'), (1.0, 'woman'), (0.017, 'was')]
exp.c.25	was	5.608	4.973	The news that the plumber who the apprentice consulted assisted the woman was true.	[(0.258, 'the'), (0.075, 'news'), (0.709, 'that'), (0.436, 'the'), (0.153, 'plumber'), (0.973, 'who'), (0.458, 'the'), (0.145, 'apprentice'), (0.415, 'consulted'), (0.962, 'assisted'), (0.949, 'the'), (1.0, 'woman'), (0.017, 'was')]
exp.b.26	deserved	10.91	10.326	The thought that the senator defeated the opponent deserved attention.	[(0.254, 'the'), (0.947, 'thought'), (0.301, 'that'), (0.198, 'the'), (0.185, 'senator'), (0.948, 'defeated'), (0.949, 'the'), (1.0, 'opponent'), (0.002, 'deserved')]
exp.d.26	deserved	11.791	11.281	The thought that the senator who the diplomat who sought influence supported defeated the opponent deserved attention.	[(0.303, 'the'), (0.038, 'thought'), (0.134, 'that'), (0.258, 'the'), (0.122, 'senator'), (0.389, 'who'), (0.436, 'the'), (0.074, 'diplomat'), (0.973, 'who'), (0.457, 'sought'), (0.212, 'influence'), (0.119, 'supported'), (0.948, 'defeated'), (0.949, 'the'), (1.0, 'opponent'), (0.002, 'deserved')]
exp.c.26	deserved	10.935	10.302	The thought that the senator who the diplomat supported defeated the opponent deserved attention.	[(0.258, 'the'), (0.1, 'thought'), (0.709, 'that'), (0.436, 'the'), (0.082, 'senator'), (0.973, 'who'), (0.458, 'the'), (0.073, 'diplomat'), (0.119, 'supported'), (0.948, 'defeated'), (0.949, 'the'), (1.0, 'opponent'), (0.002, 'deserved')]
exp.a.26	deserved	13.137	13.137	The thought deserved attention.	[(0.949, 'the'), (1.0, 'thought'), (0.002, 'deserved')]
exp.b.27	did	7.837	7.437	The truth that the fiance married the bride did not surprise anyone.	[(0.254, 'the'), (0.957, 'truth'), (0.301, 'that'), (0.198, 'the'), (0.485, 'fiance'), (0.91, 'married'), (0.949, 'the'), (1.0, 'bride'), (0.003, 'did')]
exp.d.27	did	8.23	8.27	The truth that the fiance who the author who wrote novels met married the bride did not surprise anyone.	[(0.303, 'the'), (0.038, 'truth'), (0.134, 'that'), (0.258, 'the'), (0.094, 'fiance'), (0.389, 'who'), (0.436, 'the'), (0.09, 'author'), (0.973, 'who'), (0.256, 'wrote'), (0.168, 'novels'), (0.413, 'met'), (0.91, 'married'), (0.949, 'the'), (1.0, 'bride'), (0.003, 'did')]
exp.c.27	did	7.289	6.648	The truth that the fiance who the author met married the bride did not surprise anyone.	[(0.258, 'the'), (0.098, 'truth'), (0.709, 'that'), (0.436, 'the'), (0.097, 'fiance'), (0.973, 'who'), (0.458, 'the'), (0.185, 'author'), (0.413, 'met'), (0.91, 'married'), (0.949, 'the'), (1.0, 'bride'), (0.003, 'did')]
exp.a.27	did	7.962	7.944	The truth did not surprise anyone.	[(0.949, 'the'), (1.0, 'truth'), (0.003, 'did')]
exp.b.28	came	9.382	8.738	The belief that the businessman fired the employee came as a disappointment.	[(0.254, 'the'), (0.973, 'belief'), (0.301, 'that'), (0.198, 'the'), (0.289, 'businessman'), (0.952, 'fired'), (0.949, 'the'), (1.0, 'employee'), (0.002, 'came')]
exp.c.28	came	8.67	7.763	The belief that the businessman who the sponsor backed fired the employee came as a disappointment.	[(0.258, 'the'), (0.113, 'belief'), (0.709, 'that'), (0.436, 'the'), (0.055, 'businessman'), (0.973, 'who'), (0.458, 'the'), (0.312, 'sponsor'), (0.328, 'backed'), (0.952, 'fired'), (0.949, 'the'), (1.0, 'employee'), (0.002, 'came')]
exp.a.28	came	9.764	9.764	The belief came as a disappointment.	[(0.949, 'the'), (1.0, 'belief'), (0.002, 'came')]
exp.d.28	came	9.021	8.972	The belief that the businessman who the sponsor who provided funding backed fired the employee came as a disappointment.	[(0.303, 'the'), (0.041, 'belief'), (0.134, 'that'), (0.258, 'the'), (0.067, 'businessman'), (0.389, 'who'), (0.436, 'the'), (0.084, 'sponsor'), (0.973, 'who'), (0.306, 'provided'), (0.02, 'funding'), (0.328, 'backed'), (0.952, 'fired'), (0.949, 'the'), (1.0, 'employee'), (0.002, 'came')]
exp.d.29	shocked	11.345	11.497	The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.	[(0.303, 'the'), (0.058, 'conjecture'), (0.134, 'that'), (0.258, 'the'), (0.096, 'thief'), (0.389, 'who'), (0.436, 'the'), (0.074, 'detective'), (0.973, 'who'), (0.085, 'investigated'), (0.062, 'crimes'), (0.466, 'caught'), (0.88, 'robbed'), (0.949, 'the'), (1.0, 'woman'), (0.001, 'shocked')]
exp.b.29	shocked	12.247	11.891	The conjecture that the thief robbed the woman shocked her family.	[(0.254, 'the'), (0.976, 'conjecture'), (0.301, 'that'), (0.198, 'the'), (0.394, 'thief'), (0.88, 'robbed'), (0.949, 'the'), (1.0, 'woman'), (0.001, 'shocked')]
exp.a.29	shocked	14.077	14.077	The conjecture shocked her family.	[(0.949, 'the'), (1.0, 'conjecture'), (0.001, 'shocked')]
exp.c.29	shocked	11.508	10.99	The conjecture that the thief who the detective caught robbed the woman shocked her family.	[(0.258, 'the'), (0.151, 'conjecture'), (0.709, 'that'), (0.436, 'the'), (0.085, 'thief'), (0.973, 'who'), (0.458, 'the'), (0.102, 'detective'), (0.466, 'caught'), (0.88, 'robbed'), (0.949, 'the'), (1.0, 'woman'), (0.001, 'shocked')]
exp.c.30	seemed	10.825	9.733	The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.	[(0.258, 'the'), (0.061, 'accusation'), (0.709, 'that'), (0.436, 'the'), (0.118, 'criminal'), (0.973, 'who'), (0.458, 'the'), (0.343, 'stranger'), (0.352, 'distracted'), (0.939, 'abducted'), (0.949, 'the'), (1.0, 'officer'), (0.001, 'seemed')]
exp.b.30	seemed	10.016	8.72	The accusation that the criminal abducted the officer seemed concerning.	[(0.254, 'the'), (0.989, 'accusation'), (0.301, 'that'), (0.198, 'the'), (0.361, 'criminal'), (0.939, 'abducted'), (0.949, 'the'), (1.0, 'officer'), (0.001, 'seemed')]
exp.d.30	seemed	10.958	10.094	The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.	[(0.303, 'the'), (0.015, 'accusation'), (0.134, 'that'), (0.258, 'the'), (0.139, 'criminal'), (0.389, 'who'), (0.436, 'the'), (0.127, 'stranger'), (0.973, 'who'), (0.32, 'caused'), (0.061, 'chaos'), (0.352, 'distracted'), (0.939, 'abducted'), (0.949, 'the'), (1.0, 'officer'), (0.001, 'seemed')]
exp.a.30	seemed	8.337	8.337	The accusation seemed concerning.	[(0.949, 'the'), (1.0, 'accusation'), (0.001, 'seemed')]
exp.c.31	was	6.602	4.875	The contention that the customer who the vendor welcomed contacted the clerk was very believable.	[(0.258, 'the'), (0.062, 'contention'), (0.709, 'that'), (0.436, 'the'), (0.048, 'customer'), (0.973, 'who'), (0.458, 'the'), (0.2, 'vendor'), (0.207, 'welcomed'), (0.952, 'contacted'), (0.949, 'the'), (1.0, 'clerk'), (0.017, 'was')]
exp.b.31	was	6.273	5.423	The contention that the customer contacted the clerk was very believable.	[(0.254, 'the'), (0.992, 'contention'), (0.301, 'that'), (0.198, 'the'), (0.368, 'customer'), (0.952, 'contacted'), (0.949, 'the'), (1.0, 'clerk'), (0.017, 'was')]
exp.a.31	was	3.745	3.745	The contention was very believable.	[(0.949, 'the'), (1.0, 'contention'), (0.017, 'was')]
exp.d.31	was	7.336	6.403	The contention that the customer who the vendor who provided assistance welcomed contacted the clerk was very believable.	[(0.303, 'the'), (0.012, 'contention'), (0.134, 'that'), (0.258, 'the'), (0.103, 'customer'), (0.389, 'who'), (0.436, 'the'), (0.149, 'vendor'), (0.973, 'who'), (0.306, 'provided'), (0.21, 'assistance'), (0.207, 'welcomed'), (0.952, 'contacted'), (0.949, 'the'), (1.0, 'clerk'), (0.017, 'was')]
exp.c.32	troubled	13.306	13.38	The concern that the commander who the president appointed resigned yesterday troubled people.	[(0.251, 'the'), (0.191, 'concern'), (0.489, 'that'), (0.254, 'the'), (0.989, 'commander'), (0.754, 'who'), (0.198, 'the'), (0.547, 'president'), (0.954, 'appointed'), (1.0, 'resigned'), (1.0, 'yesterday'), (0.002, 'troubled')]
exp.d.32	troubled	13.636	13.505	The concern that the commander who the president who made decisions appointed resigned yesterday troubled people.	[(0.218, 'the'), (0.043, 'concern'), (0.288, 'that'), (0.251, 'the'), (0.157, 'commander'), (0.096, 'who'), (0.254, 'the'), (0.985, 'president'), (0.754, 'who'), (0.3, 'made'), (0.218, 'decisions'), (0.954, 'appointed'), (1.0, 'resigned'), (1.0, 'yesterday'), (0.002, 'troubled')]
exp.b.32	troubled	12.819	12.718	The concern that the commander resigned yesterday troubled people.	[(0.406, 'the'), (0.558, 'concern'), (0.212, 'that'), (0.229, 'the'), (0.96, 'commander'), (1.0, 'resigned'), (1.0, 'yesterday'), (0.002, 'troubled')]
exp.a.32	troubled	12.403	12.343	The concern troubled people.	[(0.949, 'the'), (1.0, 'concern'), (0.002, 'troubled')]
exp.d.33	calmed	15.411	13.88	The conclusion that the trickster who the woman who wore a hat recognized was arrested by the police calmed people down.	[(0.186, 'the'), (0.009, 'conclusion'), (0.71, 'that'), (0.303, 'the'), (0.02, 'trickster'), (0.045, 'who'), (0.258, 'the'), (0.099, 'woman'), (0.389, 'who'), (0.092, 'wore'), (0.187, 'a'), (0.965, 'hat'), (0.232, 'recognized'), (0.292, 'was'), (0.208, 'arrested'), (0.852, 'by'), (0.949, 'the'), (1.0, 'police'), (0.002, 'calmed')]
exp.a.33	calmed	15.068	15.053	The conclusion calmed people down.	[(0.949, 'the'), (1.0, 'conclusion'), (0.002, 'calmed')]
exp.b.33	calmed	15.632	14.322	The conclusion that the trickster was arrested by the police calmed people down.	[(0.201, 'the'), (0.12, 'conclusion'), (0.313, 'that'), (0.406, 'the'), (0.282, 'trickster'), (0.292, 'was'), (0.208, 'arrested'), (0.852, 'by'), (0.949, 'the'), (1.0, 'police'), (0.002, 'calmed')]
exp.c.33	calmed	15.809	14.941	The conclusion that the trickster who the woman recognized was arrested by the police calmed people down.	[(0.218, 'the'), (0.043, 'conclusion'), (0.288, 'that'), (0.251, 'the'), (0.069, 'trickster'), (0.096, 'who'), (0.254, 'the'), (0.985, 'woman'), (0.232, 'recognized'), (0.292, 'was'), (0.208, 'arrested'), (0.852, 'by'), (0.949, 'the'), (1.0, 'police'), (0.002, 'calmed')]
exp.d.34	did	8.801	7.728	The disclosure that the administrator who the farmer who provided support endorsed was elected three days ago did not bother the farmer.	[(0.138, 'the'), (0.076, 'disclosure'), (0.529, 'that'), (0.218, 'the'), (0.026, 'administrator'), (0.254, 'who'), (0.251, 'the'), (0.063, 'farmer'), (0.096, 'who'), (0.052, 'provided'), (0.916, 'support'), (0.404, 'endorsed'), (0.292, 'was'), (0.441, 'elected'), (0.945, 'three'), (1.0, 'days'), (1.0, 'ago'), (0.003, 'did')]
exp.b.34	did	9.358	8.191	The disclosure that the administrator was elected three days ago did not bother the farmer.	[(0.201, 'the'), (0.083, 'disclosure'), (0.313, 'that'), (0.406, 'the'), (0.233, 'administrator'), (0.292, 'was'), (0.441, 'elected'), (0.945, 'three'), (1.0, 'days'), (1.0, 'ago'), (0.003, 'did')]
exp.c.34	did	9.187	8.907	The disclosure that the administrator who the farmer endorsed was elected three days ago did not bother the farmer.	[(0.218, 'the'), (0.023, 'disclosure'), (0.288, 'that'), (0.251, 'the'), (0.156, 'administrator'), (0.096, 'who'), (0.254, 'the'), (0.903, 'farmer'), (0.404, 'endorsed'), (0.292, 'was'), (0.441, 'elected'), (0.945, 'three'), (1.0, 'days'), (1.0, 'ago'), (0.003, 'did')]
exp.a.34	did	7.139	7.139	The disclosure did not bother the farmer.	[(0.949, 'the'), (1.0, 'disclosure'), (0.003, 'did')]
exp.c.35	gave	11.109	10.581	The allegation that the politician who the banker bribed seemed corrupt to everyone gave John the chills.	[(0.24, 'the'), (0.27, 'allegation'), (0.3, 'that'), (0.201, 'the'), (0.095, 'politician'), (0.858, 'who'), (0.406, 'the'), (0.448, 'banker'), (0.187, 'bribed'), (0.2, 'seemed'), (0.972, 'corrupt'), (0.967, 'to'), (1.0, 'everyone'), (0.001, 'gave')]
exp.d.35	gave	10.618	9.937	The allegation that the politician who the banker who laundered money bribed seemed corrupt to everyone gave John the chills.	[(0.21, 'the'), (0.12, 'allegation'), (0.213, 'that'), (0.24, 'the'), (0.113, 'politician'), (0.087, 'who'), (0.201, 'the'), (0.086, 'banker'), (0.858, 'who'), (0.397, 'laundered'), (0.079, 'money'), (0.187, 'bribed'), (0.2, 'seemed'), (0.972, 'corrupt'), (0.967, 'to'), (1.0, 'everyone'), (0.001, 'gave')]
exp.b.35	gave	11.054	9.824	The allegation that the politician seemed corrupt to everyone gave John the chills.	[(0.436, 'the'), (0.093, 'allegation'), (0.944, 'that'), (0.458, 'the'), (0.163, 'politician'), (0.2, 'seemed'), (0.972, 'corrupt'), (0.967, 'to'), (1.0, 'everyone'), (0.001, 'gave')]
exp.a.35	gave	8.856	8.847	The allegation gave John the chills.	[(0.949, 'the'), (1.0, 'allegation'), (0.001, 'gave')]
exp.d.36	did	10.442	9.821	The speculation that the sculptor who the painter who exhibited talent admired made sculptures in the US did not surprise anyone.	[(0.138, 'the'), (0.075, 'speculation'), (0.529, 'that'), (0.218, 'the'), (0.013, 'sculptor'), (0.254, 'who'), (0.251, 'the'), (0.129, 'painter'), (0.096, 'who'), (0.061, 'exhibited'), (0.975, 'talent'), (0.241, 'admired'), (0.3, 'made'), (0.508, 'sculptures'), (0.775, 'in'), (0.949, 'the'), (1.0, 'us'), (0.003, 'did')]
exp.c.36	did	10.854	10.312	The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.	[(0.218, 'the'), (0.018, 'speculation'), (0.288, 'that'), (0.251, 'the'), (0.196, 'sculptor'), (0.096, 'who'), (0.254, 'the'), (0.974, 'painter'), (0.241, 'admired'), (0.3, 'made'), (0.508, 'sculptures'), (0.775, 'in'), (0.949, 'the'), (1.0, 'us'), (0.003, 'did')]
exp.a.36	did	7.034	7.034	The speculation did not surprise anyone.	[(0.949, 'the'), (1.0, 'speculation'), (0.003, 'did')]
exp.b.36	did	10.845	10.214	The speculation that the sculptor made sculptures in the US did not surprise anyone.	[(0.201, 'the'), (0.076, 'speculation'), (0.313, 'that'), (0.406, 'the'), (0.484, 'sculptor'), (0.3, 'made'), (0.508, 'sculptures'), (0.775, 'in'), (0.949, 'the'), (1.0, 'us'), (0.003, 'did')]
exp.b.37	turned	10.556	9.726	The myth that the runner won the marathon in France turned out to be incorrect.	[(0.201, 'the'), (0.086, 'myth'), (0.313, 'that'), (0.406, 'the'), (0.55, 'runner'), (0.093, 'won'), (0.229, 'the'), (0.929, 'marathon'), (0.977, 'in'), (1.0, 'france'), (0.001, 'turned')]
exp.a.37	turned	10.209	10.209	The myth turned out to be incorrect.	[(0.949, 'the'), (1.0, 'myth'), (0.001, 'turned')]
exp.d.37	turned	10.438	9.803	The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.	[(0.186, 'the'), (0.004, 'myth'), (0.71, 'that'), (0.303, 'the'), (0.044, 'runner'), (0.045, 'who'), (0.258, 'the'), (0.061, 'psychiatrist'), (0.389, 'who'), (0.056, 'struggled'), (0.193, 'with'), (0.975, 'anxiety'), (0.36, 'treated'), (0.093, 'won'), (0.229, 'the'), (0.929, 'marathon'), (0.977, 'in'), (1.0, 'france'), (0.001, 'turned')]
exp.c.37	turned	10.482	9.665	The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.	[(0.218, 'the'), (0.024, 'myth'), (0.288, 'that'), (0.251, 'the'), (0.126, 'runner'), (0.096, 'who'), (0.254, 'the'), (0.919, 'psychiatrist'), (0.36, 'treated'), (0.093, 'won'), (0.229, 'the'), (0.929, 'marathon'), (0.977, 'in'), (1.0, 'france'), (0.001, 'turned')]
exp.d.38	was	5.739	4.897	The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.	[(0.138, 'the'), (0.206, 'recognition'), (0.529, 'that'), (0.218, 'the'), (0.024, 'analyst'), (0.254, 'who'), (0.251, 'the'), (0.12, 'banker'), (0.096, 'who'), (0.265, 'managed'), (0.922, 'investments'), (0.429, 'trusted'), (0.27, 'repaired'), (0.229, 'the'), (0.96, 'tv'), (1.0, 'this'), (1.0, 'morning'), (0.017, 'was')]
exp.c.38	was	5.68	5.534	The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.	[(0.218, 'the'), (0.024, 'recognition'), (0.288, 'that'), (0.251, 'the'), (0.08, 'analyst'), (0.096, 'who'), (0.254, 'the'), (0.97, 'banker'), (0.429, 'trusted'), (0.27, 'repaired'), (0.229, 'the'), (0.96, 'tv'), (1.0, 'this'), (1.0, 'morning'), (0.017, 'was')]
exp.b.38	was	6.101	5.244	The recognition that the analyst repaired the TV this morning was very believable.	[(0.201, 'the'), (0.078, 'recognition'), (0.313, 'that'), (0.406, 'the'), (0.21, 'analyst'), (0.27, 'repaired'), (0.229, 'the'), (0.96, 'tv'), (1.0, 'this'), (1.0, 'morning'), (0.017, 'was')]
exp.a.38	was	5.691	5.691	The recognition was very believable.	[(0.949, 'the'), (1.0, 'recognition'), (0.017, 'was')]
exp.a.39	seemed	10.605	10.605	The view seemed very interesting.	[(0.949, 'the'), (1.0, 'view'), (0.001, 'seemed')]
exp.b.39	seemed	10.505	8.926	The view that the child wrote articles in newspapers seemed very interesting.	[(0.436, 'the'), (0.079, 'view'), (0.944, 'that'), (0.458, 'the'), (0.119, 'child'), (0.214, 'wrote'), (0.946, 'articles'), (0.977, 'in'), (1.0, 'newspapers'), (0.001, 'seemed')]
exp.c.39	seemed	10.692	9.671	The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.	[(0.24, 'the'), (0.109, 'view'), (0.3, 'that'), (0.201, 'the'), (0.069, 'child'), (0.858, 'who'), (0.406, 'the'), (0.226, 'medic'), (0.107, 'rescued'), (0.214, 'wrote'), (0.946, 'articles'), (0.977, 'in'), (1.0, 'newspapers'), (0.001, 'seemed')]
exp.d.39	seemed	11.326	10.523	The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.	[(0.21, 'the'), (0.072, 'view'), (0.213, 'that'), (0.24, 'the'), (0.154, 'child'), (0.087, 'who'), (0.201, 'the'), (0.121, 'medic'), (0.858, 'who'), (0.961, 'provided'), (0.336, 'aid'), (0.107, 'rescued'), (0.214, 'wrote'), (0.946, 'articles'), (0.977, 'in'), (1.0, 'newspapers'), (0.001, 'seemed')]
exp.c.40	was	5.65	3.99	The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.	[(0.258, 'the'), (0.11, 'notion'), (0.709, 'that'), (0.436, 'the'), (0.103, 'carpenter'), (0.973, 'who'), (0.458, 'the'), (0.153, 'craftsman'), (0.38, 'carried'), (0.952, 'hurt'), (0.949, 'the'), (1.0, 'apprentice'), (0.017, 'was')]
exp.d.40	was	6.015	5.439	The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.	[(0.303, 'the'), (0.027, 'notion'), (0.134, 'that'), (0.258, 'the'), (0.119, 'carpenter'), (0.389, 'who'), (0.436, 'the'), (0.091, 'craftsman'), (0.973, 'who'), (0.288, 'designed'), (0.175, 'cabinets'), (0.38, 'carried'), (0.952, 'hurt'), (0.949, 'the'), (1.0, 'apprentice'), (0.017, 'was')]
exp.a.40	was	6.277	6.275	The notion was acknowledged.	[(0.949, 'the'), (1.0, 'notion'), (0.017, 'was')]
exp.b.40	was	5.06	4.591	The notion that the carpenter hurt the apprentice was acknowledged.	[(0.254, 'the'), (0.97, 'notion'), (0.301, 'that'), (0.198, 'the'), (0.344, 'carpenter'), (0.952, 'hurt'), (0.949, 'the'), (1.0, 'apprentice'), (0.017, 'was')]
exp.c.41	seemed	11.206	9.424	The proof that the daughter who the sister found greeted the grandmother seemed concerning.	[(0.258, 'the'), (0.079, 'proof'), (0.709, 'that'), (0.436, 'the'), (0.162, 'daughter'), (0.973, 'who'), (0.458, 'the'), (0.306, 'sister'), (0.299, 'found'), (0.951, 'greeted'), (0.949, 'the'), (1.0, 'grandmother'), (0.001, 'seemed')]
exp.d.41	seemed	12.182	11.85	The proof that the daughter who the sister who lost contact found greeted the grandmother seemed concerning.	[(0.303, 'the'), (0.031, 'proof'), (0.134, 'that'), (0.258, 'the'), (0.103, 'daughter'), (0.389, 'who'), (0.436, 'the'), (0.134, 'sister'), (0.973, 'who'), (0.521, 'lost'), (0.199, 'contact'), (0.299, 'found'), (0.951, 'greeted'), (0.949, 'the'), (1.0, 'grandmother'), (0.001, 'seemed')]
exp.a.41	seemed	9.133	9.133	The proof seemed concerning.	[(0.949, 'the'), (1.0, 'proof'), (0.001, 'seemed')]
exp.b.41	seemed	12.235	10.963	The proof that the daughter greeted the grandmother seemed concerning.	[(0.254, 'the'), (0.965, 'proof'), (0.301, 'that'), (0.198, 'the'), (0.327, 'daughter'), (0.951, 'greeted'), (0.949, 'the'), (1.0, 'grandmother'), (0.001, 'seemed')]
exp.c.42	proved	12.097	11.207	The fact that the tenant who the foreman looked for questioned the shepherd proved to be made up.	[(0.24, 'the'), (0.094, 'fact'), (0.3, 'that'), (0.201, 'the'), (0.07, 'tenant'), (0.858, 'who'), (0.406, 'the'), (0.407, 'foreman'), (0.091, 'looked'), (0.482, 'for'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'shepherd'), (0.004, 'proved')]
exp.a.42	proved	11.307	11.307	The fact proved to be made up.	[(0.949, 'the'), (1.0, 'fact'), (0.004, 'proved')]
exp.d.42	proved	12.224	11.573	The fact that the tenant who the foreman who supplied materials looked for questioned the shepherd proved to be made up.	[(0.21, 'the'), (0.061, 'fact'), (0.213, 'that'), (0.24, 'the'), (0.185, 'tenant'), (0.087, 'who'), (0.201, 'the'), (0.064, 'foreman'), (0.858, 'who'), (0.934, 'supplied'), (0.463, 'materials'), (0.091, 'looked'), (0.482, 'for'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'shepherd'), (0.004, 'proved')]
exp.b.42	proved	11.048	10.192	The fact that the tenant questioned the shepherd proved to be made up.	[(0.254, 'the'), (0.964, 'fact'), (0.301, 'that'), (0.198, 'the'), (0.363, 'tenant'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'shepherd'), (0.004, 'proved')]
exp.a.43	sounded	10.326	10.135	The suggestion sounded surprising.	[(0.949, 'the'), (1.0, 'suggestion'), (0.002, 'sounded')]
exp.b.43	sounded	13.73	12.885	The suggestion that the pharmacist questioned the customer sounded surprising.	[(0.254, 'the'), (0.966, 'suggestion'), (0.301, 'that'), (0.198, 'the'), (0.284, 'pharmacist'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'customer'), (0.002, 'sounded')]
exp.d.43	sounded	13.36	12.802	The suggestion that the pharmacist who the stranger who inquired prescriptions saw questioned the customer sounded surprising.	[(0.303, 'the'), (0.029, 'suggestion'), (0.134, 'that'), (0.258, 'the'), (0.092, 'pharmacist'), (0.389, 'who'), (0.436, 'the'), (0.127, 'stranger'), (0.973, 'who'), (0.432, 'inquired'), (0.274, 'prescriptions'), (0.179, 'saw'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'customer'), (0.002, 'sounded')]
exp.c.43	sounded	13.821	12.163	The suggestion that the pharmacist who the stranger saw questioned the customer sounded surprising.	[(0.258, 'the'), (0.076, 'suggestion'), (0.709, 'that'), (0.436, 'the'), (0.056, 'pharmacist'), (0.973, 'who'), (0.458, 'the'), (0.343, 'stranger'), (0.179, 'saw'), (0.958, 'questioned'), (0.949, 'the'), (1.0, 'customer'), (0.002, 'sounded')]
